news_id;user_id
576;3402
576;3403
285;3404
565;3405
53;3406
376;3407
390;3407
426;3407
389;3407
502;3408
548;3409
144;3410
298;3411
491;3412
482;3413
428;3414
472;3415
383;3416
452;3416
593;3416
590;3416
378;3416
354;3416
298;3417
554;3417
488;3417
468;3417
312;3417
318;3418
318;3418
255;3419
596;3420
472;3421
596;3422
529;3423
320;3423
366;3423
538;3423
298;3424
298;3424
346;3425
428;3426
479;3427
502;3428
590;3429
318;3430
590;3431
484;3432
475;3432
596;3433
544;3434
318;3435
253;3436
596;3437
347;3438
590;3439
551;3440
536;3441
327;3442
253;3442
558;3443
443;3444
502;3445
551;3446
318;3447
546;3448
465;3448
313;3449
94;3450
346;3451
62;3452
200;3453
428;3453
558;3453
428;3453
340;3454
482;3455
336;3456
548;3457
498;3457
465;3457
548;3457
428;3457
234;3458
87;3459
565;3460
488;3461
590;3462
326;3463
443;3464
565;3465
591;3466
587;3467
502;3468
499;3469
499;3469
347;3470
488;3471
428;3472
465;3473
329;3473
383;3474
597;3475
308;3475
502;3475
466;3476
305;3476
535;3477
482;3478
482;3478
565;3479
304;3480
184;3480
596;3481
321;3482
345;3482
374;3482
470;3482
590;3483
545;3484
468;3484
548;3484
565;3484
312;3484
590;3484
346;3484
554;3484
475;3484
318;3484
475;3484
462;3485
502;3485
565;3486
392;3487
550;3487
498;3488
390;3489
389;3489
548;3490
548;3490
298;3491
298;3491
298;3492
298;3492
298;3492
581;3492
16;3493
428;3494
318;3494
502;3495
111;3496
3;3496
59;3496
554;3497
403;3497
438;3498
598;3499
554;3499
592;3499
521;3499
477;3499
428;3499
565;3499
523;3499
592;3499
471;3499
592;3499
471;3499
386;3500
565;3500
565;3500
305;3501
428;3502
307;3503
163;3504
252;3504
100;3504
215;3504
68;3504
144;3504
71;3504
162;3504
428;3505
387;3506
484;3507
558;3508
558;3508
558;3508
336;3509
428;3510
551;3511
479;3512
554;3513
296;3514
596;3515
488;3516
502;3516
510;3517
509;3518
305;3519
296;3519
326;3520
346;3521
444;3522
548;3522
438;3522
484;3522
548;3522
484;3522
397;3522
554;3522
392;3522
550;3522
556;3522
575;3523
160;3524
554;3525
346;3526
346;3527
107;3528
428;3529
587;3529
499;3529
336;3530
107;3531
508;3532
513;3532
470;3533
521;3533
443;3534
317;3535
306;3535
590;3535
467;3535
313;3535
428;3536
410;3537
551;3538
482;3539
336;3540
566;3541
298;3542
492;3543
551;3544
428;3544
435;3545
550;3545
392;3545
428;3545
536;3545
336;3546
421;3547
346;3548
596;3549
346;3550
301;3551
551;3552
558;3553
342;3553
397;3554
556;3554
565;3554
565;3554
298;3555
551;3556
313;3557
85;3558
298;3559
215;3559
298;3560
562;3561
324;3562
591;3563
236;3564
71;3564
491;3565
502;3566
583;3566
502;3566
590;3566
558;3566
402;3566
381;3566
428;3566
535;3566
393;3567
296;3568
472;3569
565;3570
565;3570
548;3570
502;3570
502;3570
468;3570
565;3570
479;3570
565;3570
565;3570
312;3570
428;3570
428;3570
565;3570
548;3570
477;3570
590;3571
511;3572
512;3573
596;3574
540;3575
596;3576
150;3577
428;3578
67;3579
428;3580
596;3581
347;3582
550;3583
392;3583
345;3583
482;3584
482;3584
548;3584
342;3584
548;3584
383;3585
596;3586
548;3587
428;3587
437;3588
462;3589
596;3590
90;3591
596;3592
459;3593
444;3593
513;3593
428;3593
428;3594
413;3595
120;3596
57;3596
158;3596
576;3597
428;3598
590;3599
479;3600
347;3601
296;3602
421;3603
82;3604
215;3605
234;3606
449;3607
357;3607
562;3608
184;3609
492;3610
492;3610
492;3610
435;3611
458;3611
592;3611
471;3611
502;3612
448;3613
329;3614
502;3615
510;3616
318;3617
550;3618
392;3618
551;3619
548;3620
548;3621
346;3622
548;3623
596;3624
562;3625
465;3626
428;3627
551;3627
346;3628
304;3629
75;3630
596;3631
428;3632
458;3632
347;3633
448;3634
438;3635
596;3636
381;3637
592;3638
471;3638
443;3638
596;3639
249;3640
57;3640
327;3641
468;3641
475;3641
475;3641
312;3641
468;3641
510;3641
488;3641
312;3641
510;3641
298;3642
596;3643
462;3644
545;3645
389;3646
390;3646
576;3647
564;3648
428;3649
428;3650
313;3650
590;3650
546;3650
311;3651
466;3651
471;3652
592;3652
313;3653
308;3654
421;3654
428;3654
576;3655
576;3655
599;3656
529;3656
320;3656
320;3657
529;3657
489;3658
529;3659
590;3659
320;3659
298;3660
492;3661
545;3662
536;3662
596;3663
475;3664
428;3665
581;3666
591;3667
246;3668
339;3668
491;3669
510;3670
346;3671
596;3672
440;3673
482;3674
540;3675
351;3676
551;3677
551;3678
551;3678
551;3678
551;3678
551;3678
551;3678
551;3678
482;3679
596;3680
336;3681
326;3682
311;3683
482;3684
305;3685
305;3686
351;3687
346;3688
482;3689
298;3690
489;3691
347;3692
370;3692
565;3693
387;3694
57;3695
313;3696
347;3697
591;3698
305;3699
581;3700
502;3701
590;3702
110;3703
318;3704
596;3705
313;3706
474;3707
482;3708
311;3708
443;3708
428;3709
596;3710
596;3711
383;3712
346;3713
346;3714
355;3715
111;3716
159;3717
313;3718
489;3719
576;3720
550;3721
392;3721
541;3722
510;3723
502;3724
312;3724
468;3724
565;3725
563;3726
565;3727
475;3727
396;3727
386;3728
312;3728
468;3728
428;3729
564;3730
346;3731
68;3732
428;3733
298;3734
57;3735
428;3736
536;3737
446;3738
586;3738
579;3739
321;3739
351;3739
410;3739
554;3740
565;3741
565;3741
554;3742
502;3743
298;3744
596;3745
590;3746
443;3747
551;3748
565;3749
565;3749
89;3750
548;3751
428;3751
562;3751
428;3751
540;3751
428;3751
471;3752
592;3752
284;3753
106;3754
237;3755
590;3756
370;3757
592;3758
581;3759
580;3760
548;3760
580;3760
522;3760
357;3760
428;3760
334;3760
522;3760
428;3760
580;3760
428;3760
428;3760
522;3760
544;3761
306;3762
59;3763
536;3764
565;3765
475;3766
554;3767
502;3767
428;3767
386;3768
347;3769
466;3770
374;3771
492;3772
554;3773
554;3774
311;3775
190;3776
346;3777
67;3778
468;3779
312;3779
163;3780
499;3780
403;3780
471;3781
592;3781
556;3781
326;3781
397;3781
592;3782
551;3783
61;3784
457;3785
531;3785
565;3786
475;3787
590;3788
590;3788
521;3789
576;3790
554;3791
596;3792
346;3793
336;3794
592;3795
475;3795
471;3795
111;3796
346;3797
590;3798
68;3799
551;3800
551;3800
386;3801
313;3802
304;3802
390;3802
389;3802
596;3803
34;3804
596;3805
438;3806
475;3807
596;3808
386;3809
347;3810
596;3811
482;3812
596;3813
551;3814
381;3815
543;3815
596;3816
304;3817
468;3818
312;3818
443;3818
305;3819
596;3820
428;3821
551;3822
57;3823
374;3824
470;3824
565;3825
551;3826
311;3827
502;3828
386;3829
509;3830
565;3830
300;3831
565;3832
596;3833
551;3834
428;3835
550;3836
351;3836
392;3836
305;3837
296;3837
428;3838
472;3839
565;3840
592;3841
471;3841
228;3842
216;3842
123;3842
120;3842
67;3843
298;3844
167;3844
241;3845
499;3846
499;3846
477;3846
428;3847
475;3848
448;3849
565;3850
596;3851
565;3852
438;3852
467;3853
428;3853
597;3853
442;3854
305;3854
305;3854
545;3855
386;3856
482;3856
482;3857
548;3857
545;3857
351;3858
596;3859
248;3860
566;3861
402;3862
482;3863
501;3864
123;3865
298;3865
123;3865
90;3865
163;3865
111;3865
111;3865
163;3865
90;3866
312;3867
468;3867
596;3868
558;3869
502;3870
502;3870
565;3871
482;3872
477;3873
304;3873
311;3874
428;3875
401;3876
298;3877
502;3878
551;3879
565;3880
458;3881
458;3881
458;3881
479;3882
550;3883
392;3883
479;3884
596;3885
581;3886
551;3887
482;3888
428;3889
548;3890
476;3891
565;3892
565;3892
428;3893
371;3894
388;3894
597;3895
171;3896
548;3897
396;3898
313;3899
482;3900
590;3901
184;3902
237;3903
581;3904
428;3905
298;3906
479;3907
228;3908
403;3909
305;3910
596;3911
548;3912
493;3913
346;3914
553;3915
313;3916
510;3916
475;3916
477;3916
581;3916
437;3917
298;3918
552;3919
98;3920
144;3920
558;3920
558;3920
99;3920
144;3920
203;3920
298;3920
482;3921
309;3922
346;3922
458;3922
191;3923
471;3924
592;3924
502;3925
313;3926
193;3927
241;3928
255;3929
410;3930
484;3931
346;3931
596;3932
298;3933
313;3934
510;3935
443;3936
57;3937
475;3938
596;3939
313;3940
440;3940
590;3940
469;3940
313;3941
312;3941
468;3941
404;3942
224;3943
273;3943
428;3944
570;3944
434;3944
554;3945
18;3945
448;3946
180;3947
510;3948
513;3949
53;3950
313;3950
71;3950
475;3951
475;3952
425;3953
574;3953
346;3953
484;3954
562;3955
90;3956
298;3957
482;3958
596;3959
386;3960
596;3961
596;3962
466;3963
428;3964
435;3964
445;3965
479;3966
74;3967
158;3968
499;3969
443;3970
596;3971
565;3972
472;3973
536;3974
596;3975
305;3976
599;3976
590;3976
346;3977
318;3978
396;3978
475;3979
458;3980
336;3981
596;3982
215;3983
144;3983
106;3983
116;3983
502;3984
596;3985
554;3986
502;3987
403;3987
510;3988
536;3988
554;3988
85;3989
287;3989
89;3989
159;3989
295;3989
184;3989
136;3989
60;3989
107;3989
265;3989
53;3989
84;3989
75;3989
154;3989
68;3989
139;3989
120;3989
129;3989
281;3989
189;3990
581;3991
370;3992
89;3993
346;3994
596;3995
305;3996
305;3996
428;3997
428;3997
428;3997
319;3997
548;3997
454;3998
443;3999
488;4000
565;4000
437;4001
224;4002
43;4003
57;4004
102;4005
529;4005
320;4005
551;4006
521;4006
428;4006
346;4006
596;4007
531;4008
531;4008
296;4009
551;4010
551;4010
312;4011
468;4011
398;4012
329;4012
548;4013
596;4014
437;4015
528;4016
536;4016
314;4016
346;4017
596;4018
191;4019
551;4020
554;4021
386;4022
596;4023
519;4024
565;4025
428;4026
428;4027
57;4028
298;4029
370;4030
296;4031
120;4032
102;4032
476;4033
492;4034
492;4034
548;4035
336;4036
298;4037
592;4038
471;4038
548;4039
548;4039
296;4040
109;4041
471;4042
592;4042
509;4042
479;4043
585;4044
551;4045
447;4046
494;4046
462;4047
298;4048
237;4048
562;4049
499;4050
346;4050
458;4050
565;4051
386;4052
346;4053
502;4053
346;4053
194;4054
428;4055
592;4056
471;4056
502;4057
107;4058
548;4059
479;4060
483;4060
313;4060
437;4060
541;4060
591;4060
550;4061
392;4061
224;4062
406;4063
510;4064
306;4064
298;4065
120;4066
576;4067
551;4068
308;4069
304;4069
475;4069
565;4070
467;4071
591;4071
548;4071
587;4071
562;4071
548;4071
548;4071
548;4071
551;4071
562;4071
428;4071
370;4071
400;4071
428;4071
428;4071
477;4071
313;4071
428;4071
510;4072
434;4072
380;4072
234;4073
233;4073
95;4073
596;4074
346;4075
488;4076
565;4077
565;4077
565;4077
596;4078
596;4079
312;4080
313;4080
468;4080
536;4081
421;4082
421;4082
475;4082
421;4082
572;4082
326;4083
11;4084
4;4084
10;4084
428;4085
428;4085
479;4086
479;4087
502;4087
457;4088
304;4089
457;4090
521;4090
62;4091
428;4092
224;4093
255;4093
400;4094
499;4095
590;4096
375;4096
444;4097
346;4098
53;4099
327;4100
443;4101
428;4102
54;4103
221;4103
259;4103
177;4103
240;4103
130;4103
213;4103
232;4103
105;4103
220;4103
283;4103
162;4103
161;4103
241;4103
191;4103
222;4103
189;4103
214;4103
458;4104
562;4105
484;4106
512;4107
428;4108
428;4108
428;4108
313;4108
304;4108
562;4108
590;4108
440;4108
591;4108
313;4108
548;4109
471;4110
312;4110
313;4110
468;4110
592;4110
479;4111
596;4112
596;4112
492;4113
479;4114
502;4114
101;4115
296;4116
298;4116
298;4116
342;4116
449;4117
370;4118
346;4119
346;4120
59;4121
590;4122
590;4123
465;4123
548;4123
548;4123
551;4123
548;4123
548;4123
548;4123
548;4123
551;4123
548;4123
428;4123
596;4124
90;4125
457;4126
558;4127
111;4127
558;4127
558;4127
135;4127
215;4127
163;4127
34;4127
3;4127
457;4127
382;4127
403;4127
59;4127
147;4127
298;4128
596;4129
477;4130
370;4130
298;4131
562;4132
596;4133
437;4134
502;4135
313;4136
38;4137
102;4138
137;4138
27;4138
144;4139
475;4140
492;4141
471;4142
592;4142
435;4142
435;4142
583;4143
548;4144
428;4144
396;4145
436;4146
482;4147
443;4148
590;4149
544;4150
306;4151
403;4152
554;4152
306;4153
507;4154
479;4154
497;4154
590;4155
457;4155
596;4156
443;4157
554;4158
317;4158
562;4158
468;4158
469;4158
396;4158
312;4158
562;4158
312;4158
597;4158
313;4158
468;4158
465;4158
510;4159
313;4160
554;4161
590;4161
548;4162
1;4163
304;4164
502;4165
502;4165
502;4165
479;4165
5;4166
428;4167
428;4168
596;4169
318;4170
298;4171
489;4172
428;4173
482;4173
204;4174
466;4175
545;4175
396;4175
531;4176
570;4176
457;4176
540;4176
396;4177
370;4178
391;4179
536;4180
336;4181
548;4182
240;4183
53;4184
404;4185
510;4186
154;4187
105;4187
143;4187
184;4187
58;4187
228;4187
230;4187
551;4188
428;4188
351;4189
596;4190
513;4191
565;4191
421;4191
428;4192
52;4193
298;4193
298;4193
298;4193
346;4194
298;4195
298;4195
471;4196
428;4196
592;4196
441;4196
596;4197
319;4198
15;4199
443;4200
423;4201
298;4202
596;4203
311;4204
482;4205
509;4206
320;4207
529;4207
320;4207
529;4207
455;4208
469;4208
306;4208
551;4208
59;4209
529;4210
320;4210
596;4211
107;4212
144;4212
471;4213
592;4213
374;4214
596;4215
548;4216
548;4216
565;4216
536;4217
536;4218
448;4219
437;4219
346;4220
565;4220
428;4220
317;4221
411;4222
223;4223
536;4224
298;4225
508;4226
448;4227
475;4228
265;4229
313;4230
518;4231
565;4232
565;4232
147;4233
111;4233
71;4233
448;4234
312;4235
428;4235
548;4235
468;4235
306;4235
457;4236
159;4237
590;4238
192;4239
228;4239
93;4239
163;4240
475;4241
596;4242
479;4243
507;4243
497;4243
340;4244
482;4245
94;4246
198;4246
257;4246
211;4246
86;4246
211;4246
101;4246
125;4246
590;4247
465;4248
465;4248
531;4249
428;4250
351;4251
565;4252
596;4253
590;4254
502;4255
562;4255
370;4256
370;4256
370;4256
370;4256
565;4257
475;4258
145;4259
165;4259
224;4259
180;4259
118;4259
59;4259
428;4259
397;4260
592;4260
556;4260
531;4260
428;4260
471;4260
443;4261
482;4262
123;4263
111;4263
120;4263
184;4264
596;4265
482;4266
502;4266
479;4266
396;4266
513;4267
298;4268
38;4269
34;4269
387;4270
387;4270
318;4271
482;4272
471;4272
482;4272
592;4272
304;4272
565;4273
296;4274
470;4275
82;4276
512;4277
59;4278
298;4279
421;4280
428;4280
346;4281
565;4282
565;4283
406;4283
502;4283
502;4283
351;4283
551;4284
551;4285
298;4286
482;4287
477;4288
313;4289
304;4290
12;4291
7;4291
4;4291
19;4291
21;4291
22;4291
15;4291
13;4291
9;4291
14;4291
11;4291
23;4291
6;4291
16;4291
10;4291
565;4292
428;4293
357;4294
143;4295
590;4296
581;4297
565;4298
298;4299
305;4300
305;4300
469;4301
75;4301
421;4301
406;4302
551;4303
482;4304
482;4304
346;4305
346;4306
551;4307
502;4308
376;4309
298;4310
298;4310
536;4311
450;4312
428;4313
592;4314
428;4314
471;4314
596;4315
596;4315
118;4316
298;4317
551;4318
311;4319
435;4319
434;4319
326;4319
471;4319
593;4319
593;4319
592;4319
499;4319
452;4319
452;4319
457;4319
457;4319
59;4320
497;4321
475;4322
306;4323
428;4323
3;4324
448;4325
477;4325
120;4326
312;4327
468;4327
305;4328
305;4328
304;4328
305;4328
346;4329
428;4329
482;4329
312;4330
468;4330
468;4331
312;4331
298;4332
111;4332
96;4333
596;4334
590;4335
497;4336
1;4337
1;4337
305;4338
433;4339
502;4339
502;4340
558;4340
548;4340
304;4341
596;4342
596;4343
428;4344
492;4345
428;4346
34;4347
38;4347
16;4347
565;4348
562;4348
551;4349
184;4350
596;4351
301;4352
536;4353
346;4354
428;4355
147;4356
59;4356
252;4356
428;4357
590;4358
482;4359
421;4360
346;4361
110;4362
558;4363
548;4364
548;4364
596;4365
565;4366
548;4367
383;4368
442;4369
492;4370
467;4371
448;4371
448;4371
499;4371
448;4371
448;4371
448;4371
536;4372
536;4372
536;4372
536;4372
536;4372
355;4373
465;4374
565;4375
565;4375
274;4376
38;4377
443;4378
509;4379
346;4380
119;4381
3;4382
212;4382
298;4383
287;4384
590;4385
305;4386
531;4387
531;4387
57;4388
596;4389
428;4390
475;4391
370;4392
311;4393
428;4394
386;4395
484;4396
102;4397
428;4398
467;4398
464;4398
313;4398
594;4399
448;4399
443;4400
346;4401
551;4402
428;4403
298;4404
592;4405
91;4406
428;4407
596;4408
475;4409
475;4410
596;4411
305;4412
596;4413
68;4414
184;4415
551;4416
298;4417
548;4418
562;4418
428;4418
554;4419
596;4420
401;4421
311;4422
521;4423
458;4424
596;4425
502;4426
313;4427
313;4427
313;4427
313;4427
313;4427
565;4428
443;4429
107;4430
554;4431
107;4432
596;4433
305;4434
502;4435
428;4436
428;4437
596;4438
565;4439
531;4440
499;4440
565;4440
576;4441
554;4442
448;4443
521;4444
471;4445
592;4445
234;4446
298;4447
582;4448
298;4448
596;4449
347;4450
469;4451
468;4451
312;4451
238;4452
201;4452
163;4452
165;4452
239;4452
565;4453
479;4453
596;4454
298;4455
465;4456
596;4457
296;4458
565;4459
499;4460
346;4461
545;4461
502;4462
120;4463
428;4464
502;4465
484;4466
554;4466
149;4467
118;4467
224;4467
482;4468
429;4469
428;4470
516;4471
565;4472
548;4472
428;4472
327;4472
548;4472
428;4472
545;4472
510;4472
510;4472
590;4472
536;4473
565;4474
428;4475
551;4476
551;4476
562;4477
475;4478
180;4479
410;4480
596;4481
16;4482
596;4483
241;4484
536;4485
318;4486
421;4486
298;4487
346;4488
471;4489
471;4489
592;4489
592;4489
554;4490
318;4491
428;4492
428;4492
562;4492
428;4492
428;4493
548;4493
428;4493
548;4493
274;4494
562;4495
596;4496
596;4497
305;4498
550;4499
392;4499
298;4500
596;4501
596;4502
581;4503
241;4504
428;4505
361;4505
428;4505
361;4505
428;4505
428;4505
361;4505
428;4505
582;4506
342;4507
479;4508
468;4509
312;4509
346;4510
475;4511
471;4512
592;4512
502;4513
312;4514
468;4514
464;4515
137;4516
479;4517
565;4518
554;4518
318;4518
90;4519
581;4520
298;4520
298;4520
207;4520
298;4520
596;4521
461;4522
465;4522
428;4522
576;4523
502;4524
573;4525
420;4525
471;4526
592;4526
471;4526
592;4526
346;4527
336;4528
301;4529
596;4530
596;4531
391;4532
443;4533
551;4534
144;4535
428;4536
590;4536
468;4536
548;4536
488;4536
488;4536
312;4536
428;4536
548;4536
590;4536
311;4536
313;4536
316;4536
428;4536
565;4536
482;4537
596;4538
298;4539
298;4539
298;4539
298;4539
298;4539
298;4539
298;4539
298;4539
298;4539
298;4539
298;4539
298;4539
298;4539
298;4539
298;4539
298;4539
298;4539
298;4539
298;4539
298;4539
298;4539
298;4539
298;4539
298;4539
298;4539
298;4539
298;4539
298;4539
448;4540
502;4540
3;4541
379;4542
379;4542
558;4543
59;4544
502;4545
403;4545
347;4546
448;4547
565;4548
298;4549
241;4549
57;4549
101;4549
298;4550
305;4551
318;4552
596;4553
576;4554
596;4555
565;4556
582;4557
374;4558
482;4558
551;4558
521;4559
312;4560
370;4560
313;4560
468;4560
465;4561
510;4561
590;4561
475;4562
428;4563
557;4564
435;4564
515;4564
443;4565
421;4566
565;4567
470;4568
406;4568
576;4569
374;4570
513;4570
57;4571
180;4572
551;4573
102;4573
584;4574
361;4575
361;4575
428;4576
558;4577
596;4578
545;4579
590;4579
386;4580
386;4580
540;4581
565;4582
548;4583
479;4584
551;4585
256;4586
386;4587
3;4588
244;4589
34;4589
529;4590
320;4590
336;4591
576;4592
428;4593
428;4594
444;4595
587;4595
443;4596
327;4597
594;4597
596;4598
298;4599
57;4600
510;4601
510;4601
510;4601
298;4602
482;4603
482;4603
502;4604
291;4605
291;4605
596;4606
482;4607
370;4608
317;4609
581;4610
467;4611
458;4612
468;4613
312;4613
596;4614
482;4615
190;4616
90;4617
529;4618
320;4618
421;4619
90;4620
576;4621
533;4622
305;4622
204;4623
482;4624
535;4625
435;4626
370;4626
502;4626
428;4627
370;4628
305;4629
565;4630
291;4631
252;4631
163;4631
163;4632
291;4632
252;4632
313;4633
562;4634
298;4635
428;4636
554;4637
551;4638
458;4639
554;4640
502;4640
320;4641
529;4641
592;4642
471;4642
536;4643
551;4644
57;4645
554;4646
565;4647
536;4648
536;4648
536;4648
536;4648
475;4649
475;4650
255;4651
428;4652
458;4653
326;4654
1;4655
596;4656
470;4657
324;4658
479;4659
488;4659
444;4660
475;4661
502;4661
558;4662
340;4663
468;4664
312;4664
386;4664
590;4665
428;4666
298;4667
558;4667
482;4668
386;4669
540;4670
315;4671
304;4671
298;4672
551;4672
551;4673
237;4674
346;4675
257;4676
223;4677
102;4677
558;4678
241;4679
502;4680
596;4681
482;4682
428;4683
531;4684
510;4685
313;4686
313;4686
305;4687
596;4688
317;4689
471;4690
592;4690
450;4691
591;4692
479;4693
590;4694
367;4695
74;4696
565;4697
351;4698
515;4699
557;4699
458;4699
595;4700
475;4701
305;4702
298;4702
298;4702
576;4703
428;4704
462;4705
596;4706
428;4707
311;4708
565;4709
428;4710
499;4711
298;4712
428;4713
57;4714
82;4715
347;4715
509;4716
448;4716
551;4716
475;4717
590;4718
120;4719
34;4719
111;4719
147;4719
257;4719
107;4719
167;4719
89;4719
71;4719
143;4719
479;4720
428;4721
502;4721
312;4721
468;4721
339;4721
298;4721
298;4722
590;4723
107;4724
592;4725
531;4725
562;4725
554;4725
590;4725
471;4725
562;4725
355;4726
565;4727
350;4728
347;4729
428;4729
346;4730
452;4731
593;4731
576;4732
438;4733
298;4734
410;4735
460;4736
502;4737
475;4738
69;4739
32;4739
370;4740
566;4741
471;4742
438;4742
592;4742
383;4742
596;4743
336;4744
298;4745
191;4746
392;4747
550;4747
554;4748
548;4748
479;4748
562;4749
428;4749
59;4749
89;4749
313;4749
106;4749
257;4749
258;4749
53;4749
111;4749
136;4749
184;4749
428;4749
95;4749
280;4749
428;4749
172;4749
554;4750
545;4750
488;4750
298;4751
596;4752
448;4753
475;4754
198;4755
565;4756
428;4757
596;4758
298;4759
596;4760
592;4761
471;4761
471;4762
592;4762
448;4763
448;4763
224;4764
508;4765
347;4766
458;4767
346;4768
548;4769
342;4770
428;4771
143;4771
596;4772
596;4773
475;4774
499;4775
428;4775
471;4776
592;4776
313;4776
313;4776
428;4776
551;4777
204;4778
298;4779
576;4780
479;4781
551;4782
435;4783
558;4784
90;4785
596;4786
305;4787
482;4788
482;4788
551;4789
71;4790
492;4791
202;4792
565;4793
536;4794
342;4795
312;4796
468;4796
565;4797
295;4798
464;4799
466;4800
448;4801
596;4802
314;4803
528;4803
346;4804
596;4805
257;4806
147;4806
428;4807
347;4808
509;4808
482;4809
551;4810
410;4810
443;4811
191;4812
191;4812
10;4813
16;4813
21;4813
23;4813
90;4813
22;4813
4;4813
15;4813
7;4813
12;4813
13;4813
11;4813
9;4813
6;4813
14;4813
19;4813
24;4813
90;4813
224;4814
390;4815
389;4815
545;4816
482;4817
57;4818
596;4819
110;4820
110;4820
517;4821
256;4822
566;4823
346;4824
596;4825
536;4826
305;4827
475;4828
443;4829
342;4830
428;4830
428;4830
110;4831
211;4831
74;4831
558;4832
536;4833
448;4834
548;4835
471;4836
499;4836
592;4836
590;4836
313;4836
403;4836
596;4837
67;4838
558;4838
558;4838
463;4839
298;4840
450;4841
565;4842
548;4843
548;4843
440;4843
428;4843
428;4843
195;4844
562;4845
510;4846
296;4847
298;4848
565;4849
314;4850
528;4850
457;4851
460;4851
565;4852
513;4853
550;4853
415;4853
392;4853
482;4854
241;4855
531;4856
569;4856
570;4856
584;4857
351;4858
428;4859
531;4860
502;4861
370;4861
475;4862
386;4863
558;4864
458;4865
590;4866
410;4867
311;4868
513;4869
404;4869
298;4870
489;4870
565;4871
386;4872
448;4873
590;4873
482;4874
410;4875
596;4876
551;4877
565;4878
596;4879
596;4880
479;4881
410;4882
565;4883
565;4884
241;4885
241;4885
67;4886
194;4887
512;4888
318;4889
305;4890
401;4891
224;4892
298;4893
513;4894
302;4895
499;4896
470;4896
596;4897
298;4898
551;4899
428;4900
565;4901
57;4902
596;4903
396;4904
502;4905
479;4905
468;4906
482;4906
312;4906
471;4907
482;4907
592;4907
536;4908
458;4909
550;4910
392;4910
298;4911
558;4912
305;4913
590;4914
475;4915
482;4916
596;4917
596;4918
488;4919
576;4920
596;4920
471;4921
552;4921
592;4921
311;4921
298;4922
596;4923
304;4924
324;4925
321;4926
596;4927
596;4928
502;4929
347;4930
479;4931
298;4932
596;4933
492;4934
71;4935
71;4935
576;4936
428;4937
565;4938
428;4939
498;4939
596;4940
468;4941
482;4941
312;4941
428;4941
65;4942
421;4943
545;4944
111;4945
35;4946
590;4947
581;4948
428;4949
298;4950
90;4951
596;4952
576;4953
491;4954
462;4955
462;4955
357;4956
300;4957
482;4958
224;4959
346;4960
479;4961
502;4961
548;4962
548;4962
548;4962
548;4962
465;4962
327;4962
509;4962
428;4962
477;4962
295;4962
158;4962
548;4962
508;4963
381;4964
596;4965
296;4966
596;4967
596;4967
592;4968
471;4968
120;4969
596;4970
428;4971
565;4972
558;4973
512;4974
311;4975
298;4976
318;4977
279;4978
328;4979
590;4979
464;4979
483;4979
469;4979
596;4980
596;4981
428;4982
489;4983
318;4984
575;4985
596;4986
443;4987
479;4988
502;4988
502;4989
428;4990
508;4991
574;4991
425;4991
565;4992
565;4992
554;4992
502;4992
521;4993
540;4993
521;4993
428;4994
596;4995
421;4996
397;4997
556;4997
592;4998
545;4998
592;4998
471;4998
502;4999
590;5000
457;5001
568;5002
347;5003
565;5004
479;5005
475;5006
545;5006
446;5007
586;5007
596;5008
184;5009
336;5010
336;5011
90;5012
90;5012
326;5013
596;5014
471;5015
592;5015
502;5015
381;5015
257;5016
596;5017
551;5018
551;5018
536;5019
590;5020
545;5020
428;5021
175;5022
551;5023
471;5024
592;5024
438;5025
565;5025
464;5026
509;5027
406;5028
592;5029
592;5029
471;5029
527;5029
471;5029
347;5029
554;5030
558;5031
521;5032
389;5033
390;5033
298;5034
298;5035
361;5036
241;5037
149;5037
499;5038
475;5039
536;5040
591;5041
318;5042
565;5043
596;5044
342;5045
346;5046
468;5047
312;5047
346;5048
336;5049
437;5050
443;5051
521;5052
391;5052
466;5053
599;5054
586;5055
446;5055
524;5056
346;5057
596;5058
551;5059
565;5060
470;5061
502;5062
416;5063
428;5063
596;5064
374;5065
596;5066
425;5067
428;5067
383;5067
541;5067
475;5067
479;5067
574;5067
457;5067
482;5067
304;5068
386;5068
313;5069
499;5070
448;5071
312;5071
565;5071
306;5071
468;5071
306;5071
57;5072
565;5073
551;5074
475;5074
491;5075
428;5076
346;5077
428;5077
393;5078
351;5078
508;5078
531;5079
90;5080
252;5081
443;5082
318;5083
513;5084
443;5085
313;5086
428;5086
21;5087
9;5087
13;5087
19;5087
15;5087
10;5087
22;5087
23;5087
6;5087
20;5087
25;5087
16;5087
25;5087
11;5087
7;5087
5;5087
24;5087
4;5087
551;5088
305;5089
396;5089
370;5090
237;5091
57;5092
428;5093
428;5093
311;5094
313;5095
313;5095
428;5095
347;5096
576;5097
123;5098
548;5099
467;5099
428;5099
428;5099
428;5100
345;5101
319;5102
492;5103
492;5103
492;5103
311;5104
471;5105
592;5105
346;5106
512;5107
565;5108
475;5108
313;5109
475;5110
596;5111
466;5112
298;5112
475;5112
554;5113
536;5114
386;5115
599;5116
536;5117
565;5118
428;5118
554;5119
594;5120
318;5120
554;5121
394;5122
482;5123
475;5123
346;5124
326;5125
466;5126
494;5127
552;5127
447;5127
570;5127
428;5128
531;5128
590;5129
59;5130
298;5131
443;5132
304;5132
536;5133
298;5133
435;5134
596;5135
479;5136
443;5137
565;5138
319;5139
327;5140
311;5140
391;5141
545;5142
570;5143
